timestamp,x,y,z,roll,pitch,yaw
1757789321394364928.000,3.204,0.226,0.000,0.000,0.000,-1.200
1757789321421850880.000,3.217,0.194,0.000,0.000,0.000,-1.156
1757789321443769600.000,3.229,0.169,0.000,0.000,0.000,-1.122
1757789321472123136.000,3.244,0.137,0.000,0.000,0.000,-1.077
1757789321492954624.000,3.258,0.115,0.000,0.000,0.000,-1.043
1757789321521438976.000,3.276,0.085,0.000,0.000,0.000,-0.997
1757789321543138048.000,3.291,0.062,0.000,0.000,0.000,-0.963
1757789321570881024.000,3.311,0.033,0.000,0.000,0.000,-0.922
1757789321592582656.000,3.328,0.012,0.000,0.000,0.000,-0.887
1757789321619962624.000,3.350,-0.014,0.000,0.000,0.000,-0.843
1757789321646865920.000,3.373,-0.039,0.000,0.000,0.000,-0.800
1757789321668779264.000,3.393,-0.058,0.000,0.000,0.000,-0.766
1757789321696189952.000,3.418,-0.082,0.000,0.000,0.000,-0.729
1757789321718096640.000,3.439,-0.100,0.000,0.000,0.000,-0.706
1757789321745603840.000,3.465,-0.122,0.000,0.000,0.000,-0.687
1757789321767075584.000,3.486,-0.139,0.000,0.000,0.000,-0.677
1757789321794702592.000,3.513,-0.160,0.000,0.000,0.000,-0.670
1757789321821885696.000,3.539,-0.181,0.000,0.000,0.000,-0.666
1757789321843971072.000,3.561,-0.198,0.000,0.000,0.000,-0.663
1757789321866761216.000,3.583,-0.216,0.000,0.000,0.000,-0.660
1757789321894395904.000,3.611,-0.237,0.000,0.000,0.000,-0.656
1757789321916954624.000,3.633,-0.254,0.000,0.000,0.000,-0.653
1757789321947042048.000,3.663,-0.277,0.000,0.000,0.000,-0.649
1757789321969665536.000,3.686,-0.294,0.000,0.000,0.000,-0.646
1757789321991935744.000,3.708,-0.311,0.000,0.000,0.000,-0.643
1757789322019841792.000,3.736,-0.332,0.000,0.000,0.000,-0.639
1757789322047151104.000,3.764,-0.352,0.000,0.000,0.000,-0.635
1757789322069269760.000,3.786,-0.369,0.000,0.000,0.000,-0.632
1757789322097231104.000,3.815,-0.390,0.000,0.000,0.000,-0.628
1757789322119327744.000,3.837,-0.406,0.000,0.000,0.000,-0.626
1757789322147245312.000,3.866,-0.426,0.000,0.000,0.000,-0.623
1757789322169061888.000,3.888,-0.442,0.000,0.000,0.000,-0.621
1757789322196743424.000,3.917,-0.463,0.000,0.000,0.000,-0.618
1757789322218694656.000,3.939,-0.479,0.000,0.000,0.000,-0.615
1757789322247138560.000,3.968,-0.499,0.000,0.000,0.000,-0.613
1757789322269260032.000,3.991,-0.515,0.000,0.000,0.000,-0.613
1757789322297244160.000,4.020,-0.535,0.000,0.000,0.000,-0.611
1757789322320419840.000,4.044,-0.552,0.000,0.000,0.000,-0.610
1757789322342884608.000,4.067,-0.568,0.000,0.000,0.000,-0.609
1757789322370283520.000,4.095,-0.588,0.000,0.000,0.000,-0.606
1757789322392610816.000,4.119,-0.604,0.000,0.000,0.000,-0.604
1757789322420727296.000,4.148,-0.624,0.000,0.000,0.000,-0.603
1757789322442940416.000,4.171,-0.640,0.000,0.000,0.000,-0.602
1757789322470376448.000,4.200,-0.660,0.000,0.000,0.000,-0.600
1757789322492551936.000,4.223,-0.676,0.000,0.000,0.000,-0.595
1757789322520029952.000,4.252,-0.695,0.000,0.000,0.000,-0.581
1757789322542294016.000,4.276,-0.710,0.000,0.000,0.000,-0.566
1757789322569853184.000,4.306,-0.729,0.000,0.000,0.000,-0.542
1757789322592108800.000,4.330,-0.743,0.000,0.000,0.000,-0.519
1757789322619771904.000,4.361,-0.760,0.000,0.000,0.000,-0.487
1757789322642162688.000,4.386,-0.773,0.000,0.000,0.000,-0.459
1757789322671426048.000,4.420,-0.789,0.000,0.000,0.000,-0.419
1757789322693394176.000,4.445,-0.800,0.000,0.000,0.000,-0.388
1757789322717448192.000,4.474,-0.811,0.000,0.000,0.000,-0.353
1757789322723041536.000,4.480,-0.813,0.000,0.000,0.000,-0.345
1757789322770868224.000,4.537,-0.831,0.000,0.000,0.000,-0.275
1757789322792244224.000,4.563,-0.838,0.000,0.000,0.000,-0.244
1757789322819061760.000,4.596,-0.846,0.000,0.000,0.000,-0.206
1757789322846139648.000,4.630,-0.852,0.000,0.000,0.000,-0.167
1757789322867691776.000,4.656,-0.856,0.000,0.000,0.000,-0.134
1757789322895094784.000,4.690,-0.860,0.000,0.000,0.000,-0.093
1757789322922096640.000,4.724,-0.862,0.000,0.000,0.000,-0.053
1757789322944141056.000,4.752,-0.863,0.000,0.000,0.000,-0.021
1757789322971753728.000,4.787,-0.864,0.000,0.000,0.000,0.019
1757789322993469440.000,4.814,-0.863,0.000,0.000,0.000,0.051
1757789323020878592.000,4.848,-0.861,0.000,0.000,0.000,0.090
1757789323042456832.000,4.875,-0.857,0.000,0.000,0.000,0.122
1757789323064521984.000,4.902,-0.854,0.000,0.000,0.000,0.155
1757789323095387904.000,4.941,-0.847,0.000,0.000,0.000,0.201
1757789323116985344.000,4.967,-0.841,0.000,0.000,0.000,0.233
1757789323144275456.000,5.001,-0.832,0.000,0.000,0.000,0.275
1757789323171760896.000,5.034,-0.823,0.000,0.000,0.000,0.317
1757789323193990400.000,5.060,-0.813,0.000,0.000,0.000,0.352
1757789323222292480.000,5.093,-0.800,0.000,0.000,0.000,0.397
1757789323243984384.000,5.118,-0.789,0.000,0.000,0.000,0.432
1757789323271862784.000,5.150,-0.774,0.000,0.000,0.000,0.476
1757789323293695488.000,5.175,-0.760,0.000,0.000,0.000,0.511
1757789323321381888.000,5.205,-0.743,0.000,0.000,0.000,0.556
1757789323343438080.000,5.229,-0.727,0.000,0.000,0.000,0.592
1757789323371442688.000,5.259,-0.706,0.000,0.000,0.000,0.639
1757789323393893120.000,5.282,-0.688,0.000,0.000,0.000,0.676
1757789323418267392.000,5.306,-0.668,0.000,0.000,0.000,0.714
1757789323440168960.000,5.327,-0.649,0.000,0.000,0.000,0.751
1757789323467909632.000,5.352,-0.624,0.000,0.000,0.000,0.798
1757789323495482112.000,5.377,-0.598,0.000,0.000,0.000,0.845
1757789323518307840.000,5.396,-0.575,0.000,0.000,0.000,0.882
1757789323546859520.000,5.420,-0.546,0.000,0.000,0.000,0.929
1757789323569766912.000,5.437,-0.522,0.000,0.000,0.000,0.967
1757789323592605184.000,5.454,-0.497,0.000,0.000,0.000,1.006
1757789323620365056.000,5.472,-0.466,0.000,0.000,0.000,1.052
1757789323643121152.000,5.487,-0.439,0.000,0.000,0.000,1.090
1757789323671194112.000,5.504,-0.405,0.000,0.000,0.000,1.138
1757789323693754368.000,5.516,-0.377,0.000,0.000,0.000,1.175
1757789323722093312.000,5.530,-0.342,0.000,0.000,0.000,1.222
1757789323746948608.000,5.540,-0.311,0.000,0.000,0.000,1.264
1757789323769507840.000,5.549,-0.282,0.000,0.000,0.000,1.302
1757789323792128768.000,5.557,-0.252,0.000,0.000,0.000,1.340
1757789323819261952.000,5.564,-0.217,0.000,0.000,0.000,1.387
1757789323842321408.000,5.569,-0.187,0.000,0.000,0.000,1.427
1757789323869925888.000,5.574,-0.151,0.000,0.000,0.000,1.475
1757789323892270336.000,5.576,-0.122,0.000,0.000,0.000,1.514
1757789323919617280.000,5.577,-0.086,0.000,0.000,0.000,1.562
1757789323947213056.000,5.577,-0.049,0.000,0.000,0.000,1.609
1757789323969093376.000,5.575,-0.020,0.000,0.000,0.000,1.645
1757789323996921344.000,5.572,0.017,0.000,0.000,0.000,1.691
1757789324013890816.000,5.569,0.039,0.000,0.000,0.000,1.720
1757789324045639424.000,5.561,0.080,0.000,0.000,0.000,1.777
1757789324067814656.000,5.555,0.109,0.000,0.000,0.000,1.815
1757789324095305984.000,5.545,0.144,0.000,0.000,0.000,1.863
1757789324117612032.000,5.536,0.173,0.000,0.000,0.000,1.902
1757789324144998400.000,5.524,0.206,0.000,0.000,0.000,1.951
1757789324167153920.000,5.513,0.233,0.000,0.000,0.000,1.989
1757789324194685952.000,5.497,0.266,0.000,0.000,0.000,2.037
1757789324217106944.000,5.483,0.292,0.000,0.000,0.000,2.076
1757789324244630528.000,5.465,0.324,0.000,0.000,0.000,2.124
1757789324266919168.000,5.449,0.349,0.000,0.000,0.000,2.162
1757789324294708992.000,5.427,0.379,0.000,0.000,0.000,2.209
1757789324317402624.000,5.409,0.403,0.000,0.000,0.000,2.248
1757789324344244736.000,5.387,0.430,0.000,0.000,0.000,2.294
1757789324367423232.000,5.366,0.452,0.000,0.000,0.000,2.335
1757789324395106816.000,5.340,0.478,0.000,0.000,0.000,2.381
1757789324418460160.000,5.317,0.500,0.000,0.000,0.000,2.416
1757789324441870336.000,5.293,0.520,0.000,0.000,0.000,2.445
1757789324469641728.000,5.265,0.543,0.000,0.000,0.000,2.469
1757789324492473600.000,5.240,0.562,0.000,0.000,0.000,2.483
1757789324519928832.000,5.211,0.585,0.000,0.000,0.000,2.489
1757789324547144704.000,5.182,0.607,0.000,0.000,0.000,2.487
1757789324569204992.000,5.159,0.625,0.000,0.000,0.000,2.478
1757789324591479040.000,5.135,0.644,0.000,0.000,0.000,2.465
1757789324619220224.000,5.107,0.668,0.000,0.000,0.000,2.440
1757789324646617600.000,5.078,0.692,0.000,0.000,0.000,2.411
1757789324668659968.000,5.057,0.712,0.000,0.000,0.000,2.384
1757789324696131840.000,5.030,0.737,0.000,0.000,0.000,2.345
1757789324717966080.000,5.010,0.759,0.000,0.000,0.000,2.309
1757789324747392512.000,4.985,0.788,0.000,0.000,0.000,2.258
1757789324769526016.000,4.967,0.812,0.000,0.000,0.000,2.220
1757789324797128960.000,4.945,0.841,0.000,0.000,0.000,2.173
1757789324818921472.000,4.929,0.865,0.000,0.000,0.000,2.135
1757789324846983936.000,4.911,0.896,0.000,0.000,0.000,2.084
1757789324869100288.000,4.899,0.918,0.000,0.000,0.000,2.046
1757789324896425728.000,4.888,0.942,0.000,0.000,0.000,2.007
1757789324918596096.000,4.880,0.958,0.000,0.000,0.000,1.979
1757789324946987264.000,4.873,0.976,0.000,0.000,0.000,1.946
1757789324969496832.000,4.868,0.989,0.000,0.000,0.000,1.921
1757789324997264640.000,4.862,1.006,0.000,0.000,0.000,1.892
1757789325019768576.000,4.858,1.018,0.000,0.000,0.000,1.875
1757789325042284288.000,4.854,1.030,0.000,0.000,0.000,1.859
1757789325070058752.000,4.850,1.043,0.000,0.000,0.000,1.843
1757789325092378624.000,4.847,1.054,0.000,0.000,0.000,1.833
1757789325120572160.000,4.844,1.065,0.000,0.000,0.000,1.822
1757789325142935808.000,4.842,1.073,0.000,0.000,0.000,1.815
1757789325170200832.000,4.840,1.082,0.000,0.000,0.000,1.808
1757789325196894720.000,4.838,1.089,0.000,0.000,0.000,1.803
1757789325218318080.000,4.837,1.094,0.000,0.000,0.000,1.798
1757789325245405440.000,4.835,1.102,0.000,0.000,0.000,1.793
1757789325272311296.000,4.832,1.114,0.000,0.000,0.000,1.785
1757789325294321408.000,4.830,1.125,0.000,0.000,0.000,1.774
1757789325321475072.000,4.826,1.143,0.000,0.000,0.000,1.752
1757789325343342336.000,4.823,1.163,0.000,0.000,0.000,1.729
1757789325370661376.000,4.818,1.196,0.000,0.000,0.000,1.699
1757789325392756480.000,4.813,1.231,0.000,0.000,0.000,1.669
1757789325420141312.000,4.809,1.279,0.000,0.000,0.000,1.629
1757789325442883584.000,4.807,1.317,0.000,0.000,0.000,1.595
1757789325471054592.000,4.806,1.359,0.000,0.000,0.000,1.556
1757789325493622528.000,4.808,1.389,0.000,0.000,0.000,1.523
1757789325521275392.000,4.811,1.418,0.000,0.000,0.000,1.480
1757789325543211008.000,4.814,1.440,0.000,0.000,0.000,1.449
1757789325570487808.000,4.817,1.463,0.000,0.000,0.000,1.416
1757789325592658176.000,4.820,1.477,0.000,0.000,0.000,1.394
1757789325620247040.000,4.823,1.494,0.000,0.000,0.000,1.376
1757789325643379456.000,4.826,1.507,0.000,0.000,0.000,1.361
1757789325672070656.000,4.829,1.521,0.000,0.000,0.000,1.341
1757789325694368512.000,4.831,1.531,0.000,0.000,0.000,1.328
1757789325717146368.000,4.834,1.540,0.000,0.000,0.000,1.316
1757789325745119232.000,4.836,1.551,0.000,0.000,0.000,1.304
1757789325772246272.000,4.839,1.560,0.000,0.000,0.000,1.296
1757789325794331136.000,4.841,1.567,0.000,0.000,0.000,1.292
1757789325822188288.000,4.843,1.576,0.000,0.000,0.000,1.289
1757789325844209664.000,4.845,1.582,0.000,0.000,0.000,1.290
1757789325866998784.000,4.847,1.588,0.000,0.000,0.000,1.291
1757789325894494208.000,4.849,1.595,0.000,0.000,0.000,1.295
1757789325922176000.000,4.850,1.600,0.000,0.000,0.000,1.301
1757789325944195840.000,4.851,1.605,0.000,0.000,0.000,1.304
1757789325971680000.000,4.852,1.606,0.000,0.000,0.000,1.309
1757789325993784576.000,4.852,1.607,0.000,0.000,0.000,1.314
1757789326021656064.000,4.852,1.608,0.000,0.000,0.000,1.321
1757789326043640576.000,4.852,1.608,0.000,0.000,0.000,1.328
1757789326071793664.000,4.853,1.610,0.000,0.000,0.000,1.335
1757789326094271232.000,4.853,1.610,0.000,0.000,0.000,1.338
1757789326122113024.000,4.852,1.606,0.000,0.000,0.000,1.336
1757789326144580352.000,4.850,1.597,0.000,0.000,0.000,1.333
1757789326167324416.000,4.846,1.583,0.000,0.000,0.000,1.326
1757789326194911232.000,4.840,1.558,0.000,0.000,0.000,1.309
1757789326217936384.000,4.832,1.530,0.000,0.000,0.000,1.283
1757789326245073408.000,4.823,1.497,0.000,0.000,0.000,1.256
1757789326267047424.000,4.814,1.471,0.000,0.000,0.000,1.233
1757789326294600448.000,4.804,1.444,0.000,0.000,0.000,1.203
1757789326317018880.000,4.797,1.428,0.000,0.000,0.000,1.183
1757789326345300992.000,4.789,1.410,0.000,0.000,0.000,1.162
1757789326367578368.000,4.785,1.400,0.000,0.000,0.000,1.149
1757789326394825728.000,4.780,1.391,0.000,0.000,0.000,1.134
1757789326417358592.000,4.777,1.386,0.000,0.000,0.000,1.124
1757789326444848640.000,4.774,1.379,0.000,0.000,0.000,1.113
1757789326467450624.000,4.771,1.374,0.000,0.000,0.000,1.104
1757789326495176704.000,4.768,1.368,0.000,0.000,0.000,1.092
1757789326517922048.000,4.765,1.363,0.000,0.000,0.000,1.083
1757789326545704960.000,4.763,1.358,0.000,0.000,0.000,1.076
1757789326568613376.000,4.761,1.354,0.000,0.000,0.000,1.073
1757789326596332800.000,4.760,1.353,0.000,0.000,0.000,1.069
1757789326618779648.000,4.760,1.353,0.000,0.000,0.000,1.065
1757789326647157248.000,4.759,1.353,0.000,0.000,0.000,1.061
1757789326669316864.000,4.759,1.352,0.000,0.000,0.000,1.059
1757789326692327936.000,4.759,1.351,0.000,0.000,0.000,1.059
1757789326719832576.000,4.758,1.350,0.000,0.000,0.000,1.058
1757789326742214144.000,4.758,1.350,0.000,0.000,0.000,1.057
1757789326769913600.000,4.758,1.350,0.000,0.000,0.000,1.056
1757789326792783360.000,4.758,1.350,0.000,0.000,0.000,1.057
1757789326820624640.000,4.758,1.350,0.000,0.000,0.000,1.057
1757789326843121408.000,4.758,1.350,0.000,0.000,0.000,1.056
1757789326871096320.000,4.758,1.350,0.000,0.000,0.000,1.056
1757789326893384448.000,4.758,1.350,0.000,0.000,0.000,1.055
1757789326921171968.000,4.758,1.350,0.000,0.000,0.000,1.055
1757789326943566080.000,4.759,1.353,0.000,0.000,0.000,1.053
1757789326971556096.000,4.763,1.359,0.000,0.000,0.000,1.046
1757789326993816576.000,4.768,1.367,0.000,0.000,0.000,1.038
1757789327022200576.000,4.777,1.383,0.000,0.000,0.000,1.023
1757789327044405248.000,4.787,1.399,0.000,0.000,0.000,1.006
1757789327072275456.000,4.804,1.425,0.000,0.000,0.000,0.982
1757789327094329600.000,4.817,1.445,0.000,0.000,0.000,0.957
1757789327117074688.000,4.832,1.466,0.000,0.000,0.000,0.927
1757789327144873472.000,4.852,1.491,0.000,0.000,0.000,0.890
1757789327167999488.000,4.870,1.512,0.000,0.000,0.000,0.856
1757789327195477504.000,4.893,1.537,0.000,0.000,0.000,0.812
1757789327218277888.000,4.913,1.557,0.000,0.000,0.000,0.774
1757789327244716288.000,4.937,1.579,0.000,0.000,0.000,0.728
1757789327267069952.000,4.958,1.597,0.000,0.000,0.000,0.688
1757789327294293760.000,4.986,1.619,0.000,0.000,0.000,0.638
1757789327322133760.000,5.016,1.640,0.000,0.000,0.000,0.585
1757789327344495360.000,5.041,1.656,0.000,0.000,0.000,0.542
1757789327372181504.000,5.074,1.675,0.000,0.000,0.000,0.489
1757789327394248448.000,5.102,1.689,0.000,0.000,0.000,0.445
1757789327422051584.000,5.137,1.705,0.000,0.000,0.000,0.390
1757789327444360448.000,5.167,1.716,0.000,0.000,0.000,0.346
1757789327466672640.000,5.197,1.727,0.000,0.000,0.000,0.301
1757789327489451520.000,5.229,1.735,0.000,0.000,0.000,0.255
1757789327519170048.000,5.270,1.745,0.000,0.000,0.000,0.195
1757789327547256832.000,5.310,1.752,0.000,0.000,0.000,0.138
1757789327569064704.000,5.341,1.756,0.000,0.000,0.000,0.094
1757789327596331264.000,5.381,1.759,0.000,0.000,0.000,0.043
1757789327618474240.000,5.412,1.760,0.000,0.000,0.000,0.003
1757789327646348032.000,5.452,1.759,0.000,0.000,0.000,-0.040
1757789327668499712.000,5.484,1.757,0.000,0.000,0.000,-0.063
1757789327695943680.000,5.523,1.754,0.000,0.000,0.000,-0.089
1757789327718528768.000,5.554,1.751,0.000,0.000,0.000,-0.102
1757789327746483456.000,5.593,1.747,0.000,0.000,0.000,-0.112
1757789327768573184.000,5.623,1.744,0.000,0.000,0.000,-0.109
1757789327796207360.000,5.660,1.740,0.000,0.000,0.000,-0.098
1757789327817752576.000,5.689,1.737,0.000,0.000,0.000,-0.084
1757789327844870912.000,5.724,1.735,0.000,0.000,0.000,-0.064
1757789327867955456.000,5.755,1.733,0.000,0.000,0.000,-0.048
1757789327893997824.000,5.789,1.732,0.000,0.000,0.000,-0.032
1757789327921830912.000,5.825,1.731,0.000,0.000,0.000,-0.023
1757789327943962624.000,5.854,1.730,0.000,0.000,0.000,-0.024
1757789327971782144.000,5.890,1.729,0.000,0.000,0.000,-0.031
1757789327993689600.000,5.918,1.728,0.000,0.000,0.000,-0.042
1757789328020871680.000,5.952,1.726,0.000,0.000,0.000,-0.063
1757789328043050496.000,5.981,1.724,0.000,0.000,0.000,-0.086
1757789328070416384.000,6.015,1.721,0.000,0.000,0.000,-0.120
1757789328092663552.000,6.043,1.717,0.000,0.000,0.000,-0.151
1757789328120105216.000,6.077,1.711,0.000,0.000,0.000,-0.192
1757789328147048704.000,6.111,1.704,0.000,0.000,0.000,-0.235
1757789328169054720.000,6.138,1.697,0.000,0.000,0.000,-0.270
1757789328197117184.000,6.173,1.687,0.000,0.000,0.000,-0.314
1757789328219422720.000,6.199,1.677,0.000,0.000,0.000,-0.350
1757789328246599680.000,6.232,1.665,0.000,0.000,0.000,-0.396
1757789328268461824.000,6.258,1.653,0.000,0.000,0.000,-0.433
1757789328295950848.000,6.290,1.638,0.000,0.000,0.000,-0.477
1757789328318189568.000,6.315,1.624,0.000,0.000,0.000,-0.512
1757789328345315840.000,6.345,1.606,0.000,0.000,0.000,-0.558
1757789328368379136.000,6.370,1.590,0.000,0.000,0.000,-0.600
1757789328395604224.000,6.398,1.570,0.000,0.000,0.000,-0.649
1757789328418886400.000,6.422,1.552,0.000,0.000,0.000,-0.690
1757789328446853120.000,6.449,1.528,0.000,0.000,0.000,-0.739
1757789328468526848.000,6.469,1.509,0.000,0.000,0.000,-0.775
1757789328495923712.000,6.493,1.485,0.000,0.000,0.000,-0.819
1757789328518437632.000,6.512,1.464,0.000,0.000,0.000,-0.857
1757789328547065856.000,6.534,1.437,0.000,0.000,0.000,-0.907
1757789328563620608.000,6.547,1.421,0.000,0.000,0.000,-0.936
1757789328594155520.000,6.568,1.389,0.000,0.000,0.000,-0.987
1757789328621966592.000,6.587,1.361,0.000,0.000,0.000,-1.033
1757789328644244480.000,6.600,1.337,0.000,0.000,0.000,-1.072
1757789328671943168.000,6.616,1.307,0.000,0.000,0.000,-1.120
1757789328693927424.000,6.627,1.283,0.000,0.000,0.000,-1.159
1757789328721656832.000,6.640,1.251,0.000,0.000,0.000,-1.208
1757789328743952640.000,6.649,1.225,0.000,0.000,0.000,-1.249
1757789328766805760.000,6.657,1.199,0.000,0.000,0.000,-1.289
1757789328794977536.000,6.666,1.165,0.000,0.000,0.000,-1.338
1757789328816969216.000,6.672,1.138,0.000,0.000,0.000,-1.375
1757789328844622336.000,6.678,1.105,0.000,0.000,0.000,-1.419
1757789328872039680.000,6.683,1.071,0.000,0.000,0.000,-1.468
1757789328895133952.000,6.685,1.044,0.000,0.000,0.000,-1.510
1757789328921420288.000,6.686,1.012,0.000,0.000,0.000,-1.556
1757789328943686144.000,6.686,0.984,0.000,0.000,0.000,-1.592
1757789328971479296.000,6.685,0.950,0.000,0.000,0.000,-1.634
1757789328993650944.000,6.683,0.924,0.000,0.000,0.000,-1.669
1757789329021214720.000,6.679,0.890,0.000,0.000,0.000,-1.715
1757789329043227648.000,6.675,0.864,0.000,0.000,0.000,-1.754
1757789329070653184.000,6.668,0.831,0.000,0.000,0.000,-1.803
1757789329092788992.000,6.661,0.804,0.000,0.000,0.000,-1.841
1757789329120645632.000,6.651,0.771,0.000,0.000,0.000,-1.889
1757789329143382528.000,6.642,0.745,0.000,0.000,0.000,-1.927
1757789329170983936.000,6.630,0.713,0.000,0.000,0.000,-1.973
1757789329192402432.000,6.619,0.689,0.000,0.000,0.000,-2.009
1757789329214463232.000,6.607,0.664,0.000,0.000,0.000,-2.048
1757789329243130368.000,6.590,0.634,0.000,0.000,0.000,-2.100
1757789329270408960.000,6.572,0.605,0.000,0.000,0.000,-2.147
1757789329293198592.000,6.556,0.581,0.000,0.000,0.000,-2.183
1757789329320458240.000,6.536,0.554,0.000,0.000,0.000,-2.225
1757789329343142400.000,6.519,0.532,0.000,0.000,0.000,-2.263
1757789329370470656.000,6.497,0.507,0.000,0.000,0.000,-2.312
1757789329392431360.000,6.479,0.487,0.000,0.000,0.000,-2.352
1757789329419887360.000,6.454,0.463,0.000,0.000,0.000,-2.400
1757789329442925056.000,6.433,0.445,0.000,0.000,0.000,-2.440
1757789329470435840.000,6.407,0.423,0.000,0.000,0.000,-2.488
1757789329487592960.000,6.390,0.411,0.000,0.000,0.000,-2.518
1757789329522167552.000,6.354,0.387,0.000,0.000,0.000,-2.580
1757789329544518912.000,6.331,0.373,0.000,0.000,0.000,-2.619
1757789329566926592.000,6.307,0.359,0.000,0.000,0.000,-2.658
1757789329594913280.000,6.276,0.344,0.000,0.000,0.000,-2.707
1757789329622052608.000,6.244,0.330,0.000,0.000,0.000,-2.749
1757789329644007424.000,6.219,0.320,0.000,0.000,0.000,-2.777
1757789329671507456.000,6.186,0.308,0.000,0.000,0.000,-2.802
1757789329693021440.000,6.160,0.299,0.000,0.000,0.000,-2.814
1757789329720644608.000,6.127,0.288,0.000,0.000,0.000,-2.822
1757789329743169280.000,6.099,0.279,0.000,0.000,0.000,-2.827
1757789329770370048.000,6.065,0.268,0.000,0.000,0.000,-2.831
1757789329792865024.000,6.037,0.259,0.000,0.000,0.000,-2.833
1757789329821494784.000,6.001,0.247,0.000,0.000,0.000,-2.834
1757789329843334912.000,5.973,0.238,0.000,0.000,0.000,-2.835
1757789329871022080.000,5.937,0.227,0.000,0.000,0.000,-2.836
1757789329893655552.000,5.908,0.218,0.000,0.000,0.000,-2.838
1757789329922331904.000,5.869,0.206,0.000,0.000,0.000,-2.838
1757789329945248256.000,5.838,0.196,0.000,0.000,0.000,-2.839
1757789329967640832.000,5.807,0.186,0.000,0.000,0.000,-2.839
1757789329995296000.000,5.768,0.174,0.000,0.000,0.000,-2.844
1757789330017218816.000,5.737,0.164,0.000,0.000,0.000,-2.854
1757789330044832512.000,5.697,0.153,0.000,0.000,0.000,-2.875
1757789330071703040.000,5.659,0.143,0.000,0.000,0.000,-2.904
1757789330093776128.000,5.627,0.136,0.000,0.000,0.000,-2.932
1757789330121266176.000,5.588,0.128,0.000,0.000,0.000,-2.971
1757789330144068352.000,5.556,0.123,0.000,0.000,0.000,-3.007
1757789330171583744.000,5.518,0.119,0.000,0.000,0.000,-3.053
1757789330193722368.000,5.488,0.117,0.000,0.000,0.000,-3.089
1757789330221649152.000,5.454,0.116,0.000,0.000,0.000,-3.131
1757789330243803392.000,5.431,0.116,0.000,0.000,0.000,3.121
1757789330272005632.000,5.406,0.116,0.000,0.000,0.000,3.103
1757789330288585472.000,5.401,0.117,0.000,0.000,0.000,3.097
1757789330322232576.000,5.403,0.118,0.000,0.000,0.000,3.070
1757789330344581120.000,5.407,0.118,0.000,0.000,0.000,3.046
1757789330371832320.000,5.415,0.117,0.000,0.000,0.000,3.014
1757789330393348096.000,5.418,0.117,0.000,0.000,0.000,2.998
1757789330420489728.000,5.417,0.116,0.000,0.000,0.000,2.984
1757789330442328576.000,5.417,0.116,0.000,0.000,0.000,2.983
1757789330469867264.000,5.417,0.116,0.000,0.000,0.000,2.986
1757789330497181952.000,5.417,0.116,0.000,0.000,0.000,2.986
1757789330518682368.000,5.417,0.116,0.000,0.000,0.000,2.985
1757789330545772800.000,5.417,0.116,0.000,0.000,0.000,2.986
1757789330568142848.000,5.418,0.116,0.000,0.000,0.000,2.987
1757789330595347456.000,5.418,0.116,0.000,0.000,0.000,2.989
1757789330622390528.000,5.418,0.116,0.000,0.000,0.000,2.992
1757789330644116480.000,5.418,0.116,0.000,0.000,0.000,2.992
1757789330672205312.000,5.418,0.116,0.000,0.000,0.000,2.990
1757789330694900224.000,5.418,0.116,0.000,0.000,0.000,2.990
1757789330717630720.000,5.419,0.116,0.000,0.000,0.000,2.991
1757789330745276672.000,5.424,0.115,0.000,0.000,0.000,2.992
1757789330767710976.000,5.432,0.114,0.000,0.000,0.000,2.992
1757789330795372544.000,5.449,0.111,0.000,0.000,0.000,2.994
1757789330818861056.000,5.468,0.108,0.000,0.000,0.000,3.003
1757789330842447104.000,5.490,0.105,0.000,0.000,0.000,3.016
1757789330871282944.000,5.516,0.102,0.000,0.000,0.000,3.029
1757789330894003968.000,5.533,0.100,0.000,0.000,0.000,3.034
1757789330916589056.000,5.542,0.099,0.000,0.000,0.000,3.034
1757789330944292864.000,5.551,0.099,0.000,0.000,0.000,3.033
1757789330971919616.000,5.553,0.099,0.000,0.000,0.000,3.033
1757789330993798144.000,5.558,0.098,0.000,0.000,0.000,3.033
1757789331022049024.000,5.566,0.097,0.000,0.000,0.000,3.035
1757789331043971584.000,5.573,0.096,0.000,0.000,0.000,3.035
1757789331071751424.000,5.582,0.095,0.000,0.000,0.000,3.035
1757789331093885440.000,5.589,0.095,0.000,0.000,0.000,3.036
1757789331121507328.000,5.598,0.094,0.000,0.000,0.000,3.036
1757789331143397632.000,5.605,0.093,0.000,0.000,0.000,3.037
1757789331170758400.000,5.612,0.092,0.000,0.000,0.000,3.035
1757789331192792832.000,5.618,0.092,0.000,0.000,0.000,3.032
1757789331220371712.000,5.625,0.091,0.000,0.000,0.000,3.031
1757789331243325184.000,5.630,0.090,0.000,0.000,0.000,3.032
1757789331270649344.000,5.636,0.090,0.000,0.000,0.000,3.034
1757789331292783104.000,5.640,0.089,0.000,0.000,0.000,3.037
1757789331320255488.000,5.646,0.089,0.000,0.000,0.000,3.041
1757789331342358528.000,5.650,0.088,0.000,0.000,0.000,3.045
1757789331369667328.000,5.652,0.088,0.000,0.000,0.000,3.050
1757789331391979776.000,5.653,0.088,0.000,0.000,0.000,3.052
1757789331419389184.000,5.655,0.088,0.000,0.000,0.000,3.056
1757789331441966336.000,5.653,0.088,0.000,0.000,0.000,3.057
